                                                                   filename         r1         r2         r3         r4         r5    step_volume    gmsh_volume      nodes   elements     pre_time    biax_time   shear_time   total_time     biax_react          E_eff    shear_react          G_eff
       fcc[r1=5.123_r2=3.534_r3=7.694_r4=8.182_r5=5.427_vol=100683.907].msh     5.1230     3.5340     7.6940     8.1820     5.4270    100683.9070    100577.9317     462106    2652018      14.6037      20.8136      25.6922      61.1230       370.0801        18.5040       161.1162         8.0558
        fcc[r1=5.123_r2=4.873_r3=9.380_r4=7.605_r5=2.303_vol=95891.251].msh     5.1230     4.8730     9.3800     7.6050     2.3030     95891.2510     95780.4525     450917    2572989      14.0453      19.8250      24.7982      58.6810       350.5394        17.5270       155.9249         7.7962
       fcc[r1=5.124_r2=9.900_r3=6.731_r4=7.697_r5=3.286_vol=113233.879].msh     5.1240     9.9000     6.7310     7.6970     3.2860    113233.8790    113051.2706     517566    2968757      16.4013      25.1162      30.2862      71.8182       433.2784        21.6639       186.1792         9.3090
        fcc[r1=5.125_r2=2.196_r3=2.196_r4=5.564_r5=3.549_vol=48046.171].msh     5.1250     2.1960     2.1960     5.5640     3.5490     48046.1710     47966.0446     282407    1541349       7.4256       8.6556      14.8292      30.9184       159.9161         7.9958        76.3682         3.8184
        fcc[r1=5.125_r2=2.244_r3=2.117_r4=8.818_r5=7.449_vol=75820.590].msh     5.1250     2.2440     2.1170     8.8180     7.4490     75820.5900     75732.2716     397017    2216078      11.7745      14.8698      20.7602      47.4156       267.8141        13.3907       118.2207         5.9110
        fcc[r1=5.126_r2=5.549_r3=9.987_r4=4.793_r5=2.726_vol=89458.984].msh     5.1260     5.5490     9.9870     4.7930     2.7260     89458.9840     89339.9350     431208    2446997      13.1405      18.1889      23.3076      54.6490       324.4777        16.2239       145.9293         7.2965
        fcc[r1=5.126_r2=8.264_r3=4.016_r4=8.535_r5=2.259_vol=90850.279].msh     5.1260     8.2640     4.0160     8.5350     2.2590     90850.2790     90687.2309     427879    2436259      13.2164      17.4879      22.9835      53.6997       329.4374        16.4719       149.0749         7.4537
        fcc[r1=5.127_r2=4.457_r3=2.414_r4=7.601_r5=3.234_vol=66392.258].msh     5.1270     4.4570     2.4140     7.6010     3.2340     66392.2580     66260.3754     334803    1876850       9.8300      11.6799      17.6939      39.2130       227.3308        11.3665       107.2000         5.3600
        fcc[r1=5.128_r2=2.404_r3=8.712_r4=4.126_r5=2.575_vol=66266.553].msh     5.1280     2.4040     8.7120     4.1260     2.5750     66266.5530     66169.9015     337297    1887024       9.8342      11.6881      17.4860      39.0174       227.7467        11.3873       107.2586         5.3629
        fcc[r1=5.128_r2=3.446_r3=2.157_r4=6.326_r5=9.586_vol=80040.471].msh     5.1280     3.4460     2.1570     6.3260     9.5860     80040.4710     79917.8555     409705    2296295      11.9708      15.5589      21.2163      48.7571       284.5405        14.2270       126.0508         6.3025
        fcc[r1=5.129_r2=4.895_r3=1.981_r4=2.900_r5=4.525_vol=51624.686].msh     5.1290     4.8950     1.9810     2.9000     4.5250     51624.6860     51491.6217     290141    1590783       7.7178       9.0884      15.1536      31.9673       173.9694         8.6985        83.5045         4.1752
        fcc[r1=5.134_r2=8.219_r3=4.378_r4=5.096_r5=4.664_vol=87818.618].msh     5.1340     8.2190     4.3780     5.0960     4.6640     87818.6180     87655.0022     416101    2364462      12.6836      16.6410      22.1284      51.4643       315.9244        15.7962       144.1662         7.2083
        fcc[r1=5.134_r2=9.903_r3=9.239_r4=1.369_r5=1.373_vol=76067.536].msh     5.1340     9.9030     9.2390     1.3690     1.3730     76067.5360     75869.4895     434318    2404094      11.8868      15.9815      21.5591      49.4382       280.7771        14.0389       121.1182         6.0559
        fcc[r1=5.138_r2=7.281_r3=5.443_r4=7.929_r5=1.085_vol=83363.246].msh     5.1380     7.2810     5.4430     7.9290     1.0850     83363.2460     83217.3867     405824    2291859      12.1461      15.6173      21.3003      49.0747       299.2151        14.9608       136.4004         6.8200
        fcc[r1=5.140_r2=3.419_r3=9.160_r4=2.172_r5=7.972_vol=90315.978].msh     5.1400     3.4190     9.1600     2.1720     7.9720     90315.9780     90211.0285     421407    2407042      13.1855      17.1913      22.6655      53.0540       323.8722        16.1936       144.9303         7.2465
       fcc[r1=5.141_r2=8.842_r3=7.565_r4=4.460_r5=5.291_vol=106649.005].msh     5.1410     8.8420     7.5650     4.4600     5.2910    106649.0050    106480.3846     490199    2808573      15.4730      23.7808      28.5079      67.7757       400.3735        20.0187       175.2810         8.7640
        fcc[r1=5.142_r2=1.298_r3=3.519_r4=2.807_r5=1.234_vol=31863.962].msh     5.1420     1.2980     3.5190     2.8070     1.2340     31863.9620     31812.6972     235382    1237128       5.3727       6.5874      12.8515      24.8170       105.4452         5.2723        50.4500         2.5225
        fcc[r1=5.143_r2=1.193_r3=5.319_r4=4.244_r5=5.851_vol=60548.937].msh     5.1430     1.1930     5.3190     4.2440     5.8510     60548.9370     60487.2254     331917    1841351       9.3837      11.3065      17.4254      38.1245       205.4007        10.2700        95.2840         4.7642
       fcc[r1=5.143_r2=7.627_r3=9.934_r4=7.048_r5=8.431_vol=147395.099].msh     5.1430     7.6270     9.9340     7.0480     8.4310    147395.0990    147253.6981     632279    3685183      21.0576      38.2417      42.4421     101.7597       601.1116        30.0556       242.4867        12.1243
        fcc[r1=5.145_r2=2.091_r3=3.538_r4=4.226_r5=4.820_vol=52869.509].msh     5.1450     2.0910     3.5380     4.2260     4.8200     52869.5090     52786.3255     300313    1650472       8.4495      10.0347      16.0400      34.5360       177.1103         8.8555        84.0265         4.2013
       fcc[r1=5.145_r2=6.909_r3=9.026_r4=5.112_r5=8.555_vol=127506.132].msh     5.1450     6.9090     9.0260     5.1120     8.5550    127506.1320    127367.8692     555427    3221221      18.2359      29.4457      33.7034      81.4010       496.1202        24.8060       208.0370        10.4019
       fcc[r1=5.145_r2=8.267_r3=9.210_r4=8.324_r5=7.880_vol=151239.252].msh     5.1450     8.2670     9.2100     8.3240     7.8800    151239.2520    151094.2133     648857    3782734      27.1533      40.5635      44.5217     112.2900       622.0809        31.1040       249.3687        12.4684
       fcc[r1=5.145_r2=8.887_r3=4.902_r4=5.902_r5=5.627_vol=103392.139].msh     5.1450     8.8870     4.9020     5.9020     5.6270    103392.1390    103219.1352     472550    2713113      16.6008      22.3076      26.6538      65.5828       382.9694        19.1485       169.6738         8.4837
        fcc[r1=5.146_r2=2.121_r3=5.443_r4=3.524_r5=5.175_vol=59950.419].msh     5.1460     2.1210     5.4430     3.5240     5.1750     59950.4190     59862.5072     319440    1776411       9.1879      10.7386      16.7080      36.6434       202.9319        10.1466        95.8257         4.7913
        fcc[r1=5.146_r2=6.037_r3=9.205_r4=6.168_r5=3.208_vol=98444.715].msh     5.1460     6.0370     9.2050     6.1680     3.2080     98444.7150     98321.8600     460542    2630342      14.3015      20.3134      25.3625      59.9903       362.4768        18.1238       160.9177         8.0459
        fcc[r1=5.147_r2=5.032_r3=1.522_r4=5.044_r5=3.920_vol=56910.745].msh     5.1470     5.0320     1.5220     5.0440     3.9200     56910.7450     56777.0253     307049    1699298       8.5525      10.0645      16.1922      34.8173       192.8012         9.6401        92.2410         4.6120
        fcc[r1=5.149_r2=4.816_r3=4.438_r4=7.649_r5=6.709_vol=94481.796].msh     5.1490     4.8160     4.4380     7.6490     6.7090     94481.7960     94356.3237     439210    2512104      13.8149      19.2641      24.0062      57.0977       342.1044        17.1052       151.4232         7.5712
       fcc[r1=5.149_r2=8.503_r3=5.074_r4=8.981_r5=8.223_vol=134395.129].msh     5.1490     8.5030     5.0740     8.9810     8.2230    134395.1290    134237.3425     584082    3393586      19.3479      32.4911      37.2986      89.1547       530.2394        26.5120       219.8233        10.9912
       fcc[r1=5.151_r2=7.131_r3=9.318_r4=5.986_r5=9.203_vol=139360.555].msh     5.1510     7.1310     9.3180     5.9860     9.2030    139360.5550    139223.9719     601890    3501600      20.8203      35.3364      39.3524      95.5267       557.4115        27.8706       228.2840        11.4142
        fcc[r1=5.156_r2=2.597_r3=1.378_r4=6.724_r5=2.839_vol=48500.427].msh     5.1560     2.5970     1.3780     6.7240     2.8390     48500.4270     48409.3642     283790    1548375       7.5650       9.1149      15.2370      31.9243       161.6826         8.0841        77.3115         3.8656
        fcc[r1=5.157_r2=8.052_r3=1.338_r4=9.490_r5=2.258_vol=82393.615].msh     5.1570     8.0520     1.3380     9.4900     2.2580     82393.6150     82234.7777     393441    2229694      11.9530      15.0230      20.0997      47.0866       292.6365        14.6318       135.2197         6.7610
       fcc[r1=5.160_r2=9.886_r3=5.226_r4=4.728_r5=6.184_vol=106794.993].msh     5.1600     9.8860     5.2260     4.7280     6.1840    106794.9930    106607.1209     487443    2797465      15.4015      22.9250      28.2083      66.5486       399.8660        19.9933       175.7283         8.7864
        fcc[r1=5.162_r2=8.139_r3=3.106_r4=7.063_r5=3.731_vol=86742.791].msh     5.1620     8.1390     3.1060     7.0630     3.7310     86742.7910     86580.4836     411768    2339628      12.5985      16.6385      21.6537      50.9020       310.9091        15.5455       142.4034         7.1202
        fcc[r1=5.163_r2=1.236_r3=3.357_r4=8.037_r5=9.789_vol=82297.097].msh     5.1630     1.2360     3.3570     8.0370     9.7890     82297.0970     82240.6849     437902    2443801      12.5394      16.2182      22.5214      51.2905       297.9852        14.8993       127.9829         6.3991
       fcc[r1=5.165_r2=8.047_r3=8.440_r4=6.280_r5=7.775_vol=133009.854].msh     5.1650     8.0470     8.4400     6.2800     7.7750    133009.8540    132853.9213     578965    3362196      18.9695      31.8266      36.6654      87.4783       524.1658        26.2083       218.0241        10.9012
        fcc[r1=5.166_r2=5.192_r3=1.048_r4=7.073_r5=2.229_vol=57275.399].msh     5.1660     5.1920     1.0480     7.0730     2.2290     57275.3990     57142.6835     307595    1702553       8.6207      10.4149      16.3911      35.4349       194.4764         9.7238        93.1021         4.6551
        fcc[r1=5.168_r2=2.454_r3=4.467_r4=4.003_r5=9.804_vol=77451.281].msh     5.1680     2.4540     4.4670     4.0030     9.8040     77451.2810     77357.0581     395308    2214388      11.5316      14.9116      20.3370      46.7906       273.3810        13.6690       121.8896         6.0945
        fcc[r1=5.168_r2=7.496_r3=1.200_r4=6.545_r5=3.181_vol=69644.906].msh     5.1680     7.4960     1.2000     6.5450     3.1810     69644.9060     69497.5483     351476    1970010      10.2915      12.1772      18.6176      41.0958       242.2619        12.1131       114.2171         5.7109
        fcc[r1=5.169_r2=1.097_r3=6.276_r4=3.941_r5=1.857_vol=47546.712].msh     5.1690     1.0970     6.2760     3.9410     1.8570     47546.7120     47493.5750     281346    1535802       7.3997       8.5700      14.6117      30.5886       158.8529         7.9426        76.5483         3.8274
        fcc[r1=5.169_r2=3.959_r3=1.605_r4=8.352_r5=1.283_vol=55896.884].msh     5.1690     3.9590     1.6050     8.3520     1.2830     55896.8840     55775.8904     302014    1670722       8.3731       9.6845      15.9445      34.0101       188.8459         9.4423        90.4938         4.5247
        fcc[r1=5.169_r2=9.019_r3=6.040_r4=1.619_r5=4.342_vol=79213.192].msh     5.1690     9.0190     6.0400     1.6190     4.3420     79213.1920     79089.3456     404710    2272382      11.8363      15.1409      20.8546      47.8425       285.4493        14.2725       129.5973         6.4799
        fcc[r1=5.170_r2=3.381_r3=1.518_r4=8.630_r5=5.206_vol=69880.212].msh     5.1700     3.3810     1.5180     8.6300     5.2060     69880.2120     69766.2249     361469    2020406      10.4883      12.7747      18.9549      42.2276       241.3808        12.0690       110.4750         5.5238
       fcc[r1=5.170_r2=6.602_r3=2.606_r4=9.946_r5=7.981_vol=112864.591].msh     5.1700     6.6020     2.6060     9.9460     7.9810    112864.5910    112728.1804     513064    2957159      16.3965      24.9770      29.7539      71.1420       425.9060        21.2953       182.4808         9.1240
       fcc[r1=5.171_r2=6.909_r3=4.669_r4=7.007_r5=7.528_vol=108375.998].msh     5.1710     6.9090     4.6690     7.0070     7.5280    108375.9980    108232.6821     486821    2806681      15.5823      23.1754      28.2018      66.9732       403.3557        20.1678       175.8779         8.7939
        fcc[r1=5.172_r2=3.088_r3=1.399_r4=2.895_r5=6.562_vol=48964.546].msh     5.1720     3.0880     1.3990     2.8950     6.5620     48964.5460     48848.6627     295990    1612738       7.7500       9.5509      15.6066      32.9150       163.5102         8.1755        77.3681         3.8684
        fcc[r1=5.172_r2=9.979_r3=4.375_r4=5.354_r5=1.984_vol=81576.000].msh     5.1720     9.9790     4.3750     5.3540     1.9840     81576.0000     81396.9457     416914    2338884      12.2981      15.5206      21.6950      49.5250       296.5894        14.8295       133.0557         6.6528
       fcc[r1=5.173_r2=4.218_r3=5.781_r4=8.735_r5=9.815_vol=119437.571].msh     5.1730     4.2180     5.7810     8.7350     9.8150    119437.5710    119326.4553     544002    3131766      17.3873      27.5175      32.8023      77.7224       461.7292        23.0865       192.7206         9.6360
        fcc[r1=5.174_r2=7.037_r3=4.369_r4=1.823_r5=2.881_vol=57872.395].msh     5.1740     7.0370     4.3690     1.8230     2.8810     57872.3950     57739.8008     321663    1765444       8.8100      10.6135      16.3798      35.8114       200.6489        10.0324        93.4545         4.6727
        fcc[r1=5.174_r2=8.435_r3=2.891_r4=3.009_r5=6.398_vol=80374.023].msh     5.1740     8.4350     2.8910     3.0090     6.3980     80374.0230     80215.8979     392463    2218867      11.7731      15.0250      20.4270      47.2360       284.8503        14.2425       132.2940         6.6147
        fcc[r1=5.175_r2=5.051_r3=6.120_r4=1.419_r5=9.289_vol=86152.645].msh     5.1750     5.0510     6.1200     1.4190     9.2890     86152.6450     86029.0160     405320    2305203      12.4808      15.8099      21.8664      50.1683       306.1018        15.3051       138.9772         6.9489
       fcc[r1=5.175_r2=7.499_r3=9.718_r4=7.652_r5=3.194_vol=116489.013].msh     5.1750     7.4990     9.7180     7.6520     3.1940    116489.0130    116346.2598     529995    3046389      16.9626      26.4899      31.5682      75.0358       447.3847        22.3692       191.7051         9.5853
        fcc[r1=5.177_r2=3.851_r3=4.107_r4=3.192_r5=3.022_vol=51656.753].msh     5.1770     3.8510     4.1070     3.1920     3.0220     51656.7530     51539.6140     291842    1599984       7.9172       9.6576      15.7137      33.2960       174.4381         8.7219        83.6989         4.1849
        fcc[r1=5.178_r2=3.065_r3=4.658_r4=2.047_r5=4.344_vol=51508.768].msh     5.1780     3.0650     4.6580     2.0470     4.3440     51508.7680     51404.9282     290349    1593742       7.8279       8.9903      15.6211      32.4468       173.2253         8.6613        83.2993         4.1650
        fcc[r1=5.178_r2=3.361_r3=3.096_r4=2.203_r5=6.236_vol=53998.672].msh     5.1780     3.3610     3.0960     2.2030     6.2360     53998.6720     53885.2955     302045    1659901       8.2614       9.6223      16.0945      33.9860       181.6271         9.0814        86.4709         4.3235
        fcc[r1=5.178_r2=4.623_r3=1.027_r4=9.414_r5=4.738_vol=75628.323].msh     5.1780     4.6230     1.0270     9.4140     4.7380     75628.3230     75492.1308     370859    2086474      10.9807      13.5349      19.1474      43.6731       263.5889        13.1794       120.8687         6.0434
        fcc[r1=5.181_r2=2.981_r3=3.036_r4=6.619_r5=3.094_vol=58082.809].msh     5.1810     2.9810     3.0360     6.6190     3.0940     58082.8090     57978.2089     312912    1735924       8.7315      10.4583      16.4648      35.6628       196.2936         9.8147        93.3615         4.6681
       fcc[r1=5.182_r2=1.823_r3=6.363_r4=9.819_r5=9.980_vol=113819.056].msh     5.1820     1.8230     6.3630     9.8190     9.9800    113819.0560    113755.5907     536380    3063792      16.6657      26.6466      31.0610      74.3884       440.8261        22.0413       181.9506         9.0975
       fcc[r1=5.182_r2=5.601_r3=9.902_r4=7.562_r5=6.447_vol=127023.545].msh     5.1820     5.6010     9.9020     7.5620     6.4470    127023.5450    126912.5368     560634    3245735      19.1572      30.6481      34.7980      84.6199       494.9899        24.7495       207.0296        10.3515
       fcc[r1=5.182_r2=6.665_r3=3.995_r4=9.561_r5=8.546_vol=122323.153].msh     5.1820     6.6650     3.9950     9.5610     8.5460    122323.1530    122188.3176     543987    3145808      18.7570      28.3660      33.0594      80.1980       471.3736        23.5687       198.6987         9.9349
        fcc[r1=5.182_r2=7.405_r3=3.270_r4=5.179_r5=1.956_vol=65855.664].msh     5.1820     7.4050     3.2700     5.1790     1.9560     65855.6640     65713.8007     346484    1926239       9.8874      12.3442      17.5611      39.8017       229.9615        11.4981       107.3961         5.3698
       fcc[r1=5.182_r2=9.071_r3=8.106_r4=4.286_r5=8.386_vol=129001.537].msh     5.1820     9.0710     8.1060     4.2860     8.3860    129001.5370    128830.8985     565666    3278150      18.3827      29.9897      35.1169      83.5057       504.0293        25.2015       211.9616        10.5981
        fcc[r1=5.183_r2=1.569_r3=4.184_r4=1.069_r5=7.364_vol=50150.465].msh     5.1830     1.5690     4.1840     1.0690     7.3640     50150.4650     50086.5233     300159    1636616       7.8509       9.8259      15.5296      33.2136       167.6413         8.3821        79.0184         3.9509
        fcc[r1=5.183_r2=8.749_r3=6.049_r4=2.219_r5=5.906_vol=90466.007].msh     5.1830     8.7490     6.0490     2.2190     5.9060     90466.0070     90297.8797     434828    2468641      13.2768      18.1396      23.2866      54.7148       328.8594        16.4430       149.0136         7.4507
       fcc[r1=5.184_r2=2.301_r3=9.867_r4=8.978_r5=7.601_vol=121422.769].msh     5.1840     2.3010     9.8670     8.9780     7.6010    121422.7690    121340.5738     547233    3155053      17.5808      28.0189      33.4807      79.0958       471.8957        23.5948       195.0460         9.7523
        fcc[r1=5.184_r2=7.132_r3=7.072_r4=3.028_r5=3.707_vol=80117.109].msh     5.1840     7.1320     7.0720     3.0280     3.7070     80117.1090     79974.0879     395406    2226471      12.0704      14.9255      20.4959      47.5035       286.2778        14.3139       131.3379         6.5669
        fcc[r1=5.185_r2=6.695_r3=4.541_r4=2.265_r5=3.718_vol=63642.029].msh     5.1850     6.6950     4.5410     2.2650     3.7180     63642.0290     63511.9505     337358    1872822       9.5136      11.4643      18.0485      39.0354       220.9294        11.0465       103.8448         5.1922
        fcc[r1=5.186_r2=4.305_r3=9.957_r4=5.497_r5=4.425_vol=97625.401].msh     5.1860     4.3050     9.9570     5.4970     4.4250     97625.4010     97517.6675     454647    2601490      14.3438      19.4965      25.4430      59.2970       356.7245        17.8362       158.4960         7.9248
        fcc[r1=5.186_r2=5.233_r3=1.814_r4=1.737_r5=1.433_vol=35766.691].msh     5.1860     5.2330     1.8140     1.7370     1.4330     35766.6910     35644.2712     247931    1298600       5.6316       6.8092      13.0863      25.5330       120.9369         6.0468        55.7722         2.7886
        fcc[r1=5.186_r2=5.589_r3=8.505_r4=2.753_r5=4.182_vol=81293.341].msh     5.1860     5.5890     8.5050     2.7530     4.1820     81293.3410     81172.4248     394335    2228361      11.9270      15.3618      21.2559      48.5565       289.1909        14.4595       133.0105         6.6505
        fcc[r1=5.186_r2=8.923_r3=2.826_r4=1.522_r5=6.842_vol=77098.109].msh     5.1860     8.9230     2.8260     1.5220     6.8420     77098.1090     76928.5132     382734    2157348      11.3706      14.3070      20.2626      45.9514       272.7604        13.6380       127.1149         6.3557
        fcc[r1=5.187_r2=5.203_r3=2.152_r4=4.341_r5=3.950_vol=57814.401].msh     5.1870     5.2030     2.1520     4.3410     3.9500     57814.4010     57683.3239     309879    1717048       8.9849      10.2104      16.6134      35.8175       196.6280         9.8314        94.0534         4.7027
        fcc[r1=5.188_r2=5.237_r3=8.213_r4=3.914_r5=6.638_vol=97447.968].msh     5.1880     5.2370     8.2130     3.9140     6.6380     97447.9680     97329.7815     449979    2580890      14.4428      20.1752      25.2032      59.8343       354.7952        17.7398       158.2309         7.9115
        fcc[r1=5.188_r2=9.069_r3=1.606_r4=2.233_r5=5.889_vol=70749.565].msh     5.1880     9.0690     1.6060     2.2330     5.8890     70749.5650     70580.4122     363942    2036960      10.5539      13.0864      18.7639      42.4141       248.2520        12.4126       116.3864         5.8193
       fcc[r1=5.192_r2=9.964_r3=1.210_r4=7.014_r5=7.547_vol=106332.523].msh     5.1920     9.9640     1.2100     7.0140     7.5470    106332.5230    106153.0147     484201    2785279      15.3902      22.2137      28.9427      66.5608       394.2360        19.7118       173.9899         8.6995
        fcc[r1=5.193_r2=6.792_r3=4.174_r4=2.472_r5=1.861_vol=54286.606].msh     5.1930     6.7920     4.1740     2.4720     1.8610     54286.6060     54163.3383     312681    1702263       8.3359      10.3373      16.5182      35.1996       187.8091         9.3905        86.8960         4.3448
        fcc[r1=5.194_r2=9.271_r3=7.761_r4=6.278_r5=1.889_vol=98912.899].msh     5.1940     9.2710     7.7610     6.2780     1.8890     98912.8990     98743.8679     475421    2701894      15.4298      21.7954      26.2645      63.5042       371.1453        18.5573       162.6934         8.1347
       fcc[r1=5.196_r2=8.788_r3=4.443_r4=8.925_r5=4.063_vol=108756.835].msh     5.1960     8.7880     4.4430     8.9250     4.0630    108756.8350    108587.9392     491504    2826805      16.5691      23.4832      29.0175      69.0845       407.2066        20.3603       178.6676         8.9334
       fcc[r1=5.197_r2=1.504_r3=9.491_r4=6.996_r5=6.904_vol=100852.759].msh     5.1970     1.5040     9.4910     6.9960     6.9040    100852.7590    100785.5533     475058    2718503      14.9412      21.7081      27.4420      64.1045       373.0417        18.6521       160.1954         8.0098
       fcc[r1=5.197_r2=5.174_r3=5.735_r4=8.231_r5=9.185_vol=119593.224].msh     5.1970     5.1740     5.7350     8.2310     9.1850    119593.2240    119477.0523     540606    3120195      18.5781      27.8013      33.5796      79.9746       459.4559        22.9728       193.4115         9.6706
       fcc[r1=5.197_r2=7.047_r3=5.591_r4=9.809_r5=7.746_vol=131325.861].msh     5.1970     7.0470     5.5910     9.8090     7.7460    131325.8610    131190.8067     573962    3329509      20.5652      32.2145      37.2366      90.0394       515.5212        25.7761       214.5684        10.7284
        fcc[r1=5.198_r2=1.608_r3=6.609_r4=2.848_r5=3.103_vol=51855.095].msh     5.1980     1.6080     6.6090     2.8480     3.1030     51855.0950     51787.1321     293353    1613398       8.0212       9.7116      15.8620      33.6025       174.2657         8.7133        83.7781         4.1889
        fcc[r1=5.198_r2=3.775_r3=8.566_r4=7.446_r5=2.546_vol=88175.790].msh     5.1980     3.7750     8.5660     7.4460     2.5460     88175.7900     88069.7124     422447    2404231      13.0338      17.2465      23.4521      53.7444       315.8828        15.7941       142.9784         7.1489
        fcc[r1=5.199_r2=5.232_r3=1.503_r4=1.094_r5=2.577_vol=36776.054].msh     5.1990     5.2320     1.5030     1.0940     2.5770     36776.0540     36650.6398     250431    1317426       5.7817       6.8544      13.5036      26.1457       124.1211         6.2061        57.9687         2.8984
        fcc[r1=5.200_r2=8.116_r3=4.926_r4=7.926_r5=2.632_vol=94197.397].msh     5.2000     8.1160     4.9260     7.9260     2.6320     94197.3970     94040.7005     442581    2523301      13.7801      19.3754      24.1690      57.3368       344.0337        17.2017       155.0349         7.7517
       fcc[r1=5.201_r2=8.968_r3=4.916_r4=6.208_r5=7.012_vol=114080.811].msh     5.2010     8.9680     4.9160     6.2080     7.0120    114080.8110    113906.1049     507909    2931894      16.4960      24.5823      30.1260      71.2188       430.6020        21.5301       187.0823         9.3541
        fcc[r1=5.202_r2=3.001_r3=4.057_r4=4.526_r5=3.340_vol=55031.774].msh     5.2020     3.0010     4.0570     4.5260     3.3400     55031.7740     54931.8492     301862    1667930       8.3198      10.1825      16.3921      34.9027       185.6861         9.2843        89.0100         4.4505
        fcc[r1=5.204_r2=2.918_r3=4.515_r4=3.045_r5=2.494_vol=47110.034].msh     5.2040     2.9180     4.5150     3.0450     2.4940     47110.0340     47016.1364     277931    1511325       8.4679       8.5444      15.1708      32.1902       158.2582         7.9129        76.0505         3.8025
        fcc[r1=5.204_r2=3.909_r3=3.369_r4=9.428_r5=2.453_vol=73655.815].msh     5.2040     3.9090     3.3690     9.4280     2.4530     73655.8150     73533.3674     361206    2038159      10.8064      12.9162      19.0015      42.7341       255.4867        12.7743       118.8151         5.9408
       fcc[r1=5.205_r2=4.218_r3=5.545_r4=5.870_r5=9.204_vol=100487.481].msh     5.2050     4.2180     5.5450     5.8700     9.2040    100487.4810    100371.1005     468387    2681909      14.6685      20.9960      26.0937      61.7712       369.9510        18.4976       160.9859         8.0493
       fcc[r1=5.205_r2=9.892_r3=6.724_r4=7.166_r5=1.728_vol=100845.552].msh     5.2050     9.8920     6.7240     7.1660     1.7280    100845.5520    100672.7960     489432    2783557      15.1160      22.1844      27.9199      65.2338       379.8070        18.9904       166.0720         8.3036
        fcc[r1=5.206_r2=9.933_r3=2.737_r4=5.983_r5=4.678_vol=93107.311].msh     5.2060     9.9330     2.7370     5.9830     4.6780     93107.3110     92926.1948     441547    2513064      13.6085      19.7867      24.8327      58.2406       339.7122        16.9856       153.4867         7.6743
        fcc[r1=5.207_r2=2.709_r3=1.531_r4=1.009_r5=8.031_vol=45515.211].msh     5.2070     2.7090     1.5310     1.0090     8.0310     45515.2110     45388.0327     294765    1592202       7.4793       8.9383      15.7466      32.1719       151.5493         7.5775        71.3452         3.5673
       fcc[r1=5.207_r2=2.866_r3=8.014_r4=4.211_r5=9.661_vol=100073.945].msh     5.2070     2.8660     8.0140     4.2110     9.6610    100073.9450     99965.7424     470151    2691335      14.8105      21.0300      26.4045      62.2582       368.7190        18.4359       159.7434         7.9872
        fcc[r1=5.207_r2=3.208_r3=7.248_r4=4.963_r5=4.104_vol=75396.501].msh     5.2070     3.2080     7.2480     4.9630     4.1040     75396.5010     75289.6758     370455    2096302      11.1211      13.3409      19.6905      44.1625       262.6595        13.1330       122.0592         6.1030
        fcc[r1=5.208_r2=4.724_r3=4.203_r4=2.892_r5=3.036_vol=54449.441].msh     5.2080     4.7240     4.2030     2.8920     3.0360     54449.4410     54333.8346     299685    1647037       8.1748       9.6973      15.9551      33.8351       185.4257         9.2713        88.4424         4.4221
        fcc[r1=5.208_r2=7.313_r3=7.287_r4=1.908_r5=7.937_vol=99792.329].msh     5.2080     7.3130     7.2870     1.9080     7.9370     99792.3290     99641.7802     458127    2628439      14.4714      20.6304      25.7817      60.8965       365.8382        18.2919       163.6607         8.1830
        fcc[r1=5.209_r2=2.269_r3=5.789_r4=2.284_r5=1.206_vol=41294.074].msh     5.2090     2.2690     5.7890     2.2840     1.2060     41294.0740     41216.2881     265467    1420825       6.5481       7.5877      14.1267      28.2689       138.6224         6.9311        65.7373         3.2869
       fcc[r1=5.210_r2=8.573_r3=5.471_r4=4.965_r5=7.306_vol=109843.076].msh     5.2100     8.5730     5.4710     4.9650     7.3060    109843.0760    109676.3076     495568    2855121      15.9161      23.6809      29.3138      68.9250       410.9393        20.5470       180.2205         9.0110
        fcc[r1=5.211_r2=3.257_r3=4.603_r4=7.470_r5=5.131_vol=79440.935].msh     5.2110     3.2570     4.6030     7.4700     5.1310     79440.9350     79328.8767     385863    2181735      11.6780      15.0563      20.3929      47.1375       278.8697        13.9435       126.9479         6.3474
        fcc[r1=5.212_r2=3.732_r3=2.194_r4=8.958_r5=8.178_vol=89537.942].msh     5.2120     3.7320     2.1940     8.9580     8.1780     89537.9420     89417.0488     439396    2485122      13.2090      18.5007      23.6584      55.3799       324.1203        16.2060       142.0683         7.1034
        fcc[r1=5.212_r2=5.193_r3=6.183_r4=1.474_r5=8.724_vol=85216.686].msh     5.2120     5.1930     6.1830     1.4740     8.7240     85216.6860     85092.7781     401673    2284691      12.3197      15.1763      21.5106      49.0177       302.2195        15.1110       138.0223         6.9011
        fcc[r1=5.212_r2=7.834_r3=7.928_r4=2.958_r5=1.562_vol=73891.030].msh     5.2120     7.8340     7.9280     2.9580     1.5620     73891.0300     73744.0462     397792    2215942      11.2826      14.5072      20.2790      46.0792       265.9020        13.2951       119.3220         5.9661
        fcc[r1=5.216_r2=6.984_r3=1.119_r4=3.884_r5=1.076_vol=45992.994].msh     5.2160     6.9840     1.1190     3.8840     1.0760     45992.9940     45859.3910     287943    1543760       7.1811       8.5113      14.9509      30.6502       157.6794         7.8840        73.0225         3.6511
