                                                                   filename         r1         r2         r3         r4         r5    step_volume    gmsh_volume      nodes   elements     pre_time    biax_time   shear_time   total_time     biax_react          E_eff    shear_react          G_eff
       fcc[r1=8.636_r2=3.183_r3=7.222_r4=5.856_r5=8.360_vol=137559.203].msh     8.6360     3.1830     7.2220     5.8560     8.3600    137559.2030    137472.6669     354278    2003763      11.1825      15.0315      20.0200      46.2443       558.4422        27.9221       245.6452        12.2823
       fcc[r1=8.637_r2=2.002_r3=8.858_r4=4.769_r5=5.685_vol=118968.669].msh     8.6370     2.0020     8.8580     4.7690     5.6850    118968.6690    118909.7172     320058    1792576       9.5234      12.5930      17.4312      39.5566       474.2112        23.7106       212.4119        10.6206
       fcc[r1=8.638_r2=3.308_r3=6.380_r4=8.741_r5=8.469_vol=150718.564].msh     8.6380     3.3080     6.3800     8.7410     8.4690    150718.5640    150614.1237     293778    1658401       8.9753      11.8832      14.7826      35.6492       623.3220        31.1661       269.7216        13.4861
        fcc[r1=8.638_r2=3.942_r3=5.954_r4=3.313_r5=3.961_vol=95682.936].msh     8.6380     3.9420     5.9540     3.3130     3.9610     95682.9360     95600.1176     284005    1556046       7.7689       9.7565      15.1078      32.6406       381.0652        19.0533       168.9390         8.4469
       fcc[r1=8.638_r2=4.668_r3=3.204_r4=5.126_r5=6.492_vol=107609.005].msh     8.6380     4.6680     3.2040     5.1260     6.4920    107609.0050    107507.2788     303753    1681834       8.6489      11.1374      16.3586      36.1529       427.3057        21.3653       190.6898         9.5345
       fcc[r1=8.639_r2=1.589_r3=8.009_r4=6.427_r5=8.883_vol=138040.818].msh     8.6390     1.5890     8.0090     6.4270     8.8830    138040.8180    137997.6858     358583    2025039      10.8692      15.1803      19.9303      45.9904       559.6790        27.9840       243.8654        12.1933
        fcc[r1=8.639_r2=1.736_r3=3.149_r4=6.339_r5=1.718_vol=73994.725].msh     8.6390     1.7360     3.1490     6.3390     1.7180     73994.7250     73981.9673     437448    2384822      12.3820      16.1223      30.8322      59.3532       287.2770        14.3639       127.4674         6.3734
       fcc[r1=8.640_r2=5.441_r3=5.883_r4=9.937_r5=2.694_vol=134519.844].msh     8.6400     5.4410     5.8830     9.9370     2.6940    134519.8440    134393.8975     343632    1943288      10.5512      14.6671      19.4013      44.6296       552.0110        27.6006       244.4888        12.2244
       fcc[r1=8.641_r2=1.117_r3=4.594_r4=9.348_r5=4.914_vol=109337.408].msh     8.6410     1.1170     4.5940     9.3480     4.9140    109337.4080    109304.6130     311800    1728309       8.9676      11.6511      16.7053      37.3323       427.9642        21.3982       190.4166         9.5208
        fcc[r1=8.641_r2=3.307_r3=5.507_r4=7.130_r5=1.424_vol=96804.396].msh     8.6410     3.3070     5.5070     7.1300     1.4240     96804.3960     96737.1992     286717    1575077       7.9186       9.8847      15.3854      33.1961       384.5971        19.2299       170.9370         8.5468
       fcc[r1=8.642_r2=9.256_r3=9.401_r4=6.039_r5=2.757_vol=151413.787].msh     8.6420     9.2560     9.4010     6.0390     2.7570    151413.7870    151247.6015     293052    1649090       8.8343      11.7430      14.7096      35.2951       656.8128        32.8406       278.0237        13.9012
        fcc[r1=8.645_r2=1.529_r3=7.910_r4=1.927_r5=3.435_vol=83615.077].msh     8.6450     1.5290     7.9100     1.9270     3.4350     83615.0770     83588.4182     344341    1880155       9.3193      12.0582      20.7554      42.1415       328.3718        16.4186       145.5792         7.2790
        fcc[r1=8.645_r2=3.736_r3=4.474_r4=7.297_r5=2.331_vol=99482.194].msh     8.6450     3.7360     4.4740     7.2970     2.3310     99482.1940     99404.7204     290491    1599925       8.0979      10.2992      15.5891      33.9937       395.0350        19.7517       176.3262         8.8163
       fcc[r1=8.645_r2=4.006_r3=6.610_r4=3.362_r5=8.012_vol=122491.662].msh     8.6450     4.0060     6.6100     3.3620     8.0120    122491.6620    122394.9037     324885    1820857       9.6834      12.7835      17.8812      40.3570       491.9830        24.5992       219.1576        10.9579
       fcc[r1=8.646_r2=9.912_r3=4.557_r4=9.826_r5=9.209_vol=195779.534].msh     8.6460     9.9120     4.5570     9.8260     9.2090    195779.5340    195558.5809     341816    1969885      11.2198      16.3091      18.7499      46.2888       874.5144        43.7257       367.4811        18.3741
       fcc[r1=8.647_r2=8.449_r3=4.887_r4=9.012_r5=6.468_vol=165028.197].msh     8.6470     8.4490     4.8870     9.0120     6.4680    165028.1970    164824.9266     302981    1727327       9.8828      13.0112      16.0365      38.9395       705.4465        35.2723       305.8043        15.2902
       fcc[r1=8.648_r2=2.717_r3=9.078_r4=8.368_r5=2.245_vol=125180.505].msh     8.6480     2.7170     9.0780     8.3680     2.2450    125180.5050    125110.2857     329098    1850265      10.4856      13.1938      18.1375      41.8264       505.8853        25.2943       225.3987        11.2699
       fcc[r1=8.648_r2=2.756_r3=9.336_r4=3.277_r5=6.990_vol=125262.650].msh     8.6480     2.7560     9.3360     3.2770     6.9900    125262.6500    125189.0716     329007    1849680       9.8862      13.0799      18.0688      41.0442       503.9325        25.1966       224.8818        11.2441
       fcc[r1=8.648_r2=9.420_r3=2.453_r4=6.686_r5=2.863_vol=117546.416].msh     8.6480     9.4200     2.4530     6.6860     2.8630    117546.4160    117390.9985     322462    1796494       9.4096      12.5207      17.7123      39.6514       488.2443        24.4122       211.0105        10.5505
       fcc[r1=8.649_r2=8.424_r3=3.974_r4=8.764_r5=5.724_vol=152619.542].msh     8.6490     8.4240     3.9740     8.7640     5.7240    152619.5420    152418.7298     287983    1631359       8.8882      11.7493      14.5663      35.2119       643.4574        32.1729       281.3534        14.0677
        fcc[r1=8.650_r2=3.045_r3=1.373_r4=4.249_r5=5.985_vol=80537.891].msh     8.6500     3.0450     1.3730     4.2490     5.9850     80537.8910     80485.2630     341097    1851159       9.0466      11.7804      20.3994      41.2348       312.6675        15.6334       138.6268         6.9313
       fcc[r1=8.651_r2=5.757_r3=9.705_r4=1.614_r5=1.697_vol=100647.989].msh     8.6510     5.7570     9.7050     1.6140     1.6970    100647.9890    100530.0861     297091    1625455       8.0637      10.3270      15.7778      34.1762       414.1592        20.7080       174.3972         8.7199
       fcc[r1=8.651_r2=6.462_r3=7.254_r4=9.860_r5=9.580_vol=192944.728].msh     8.6510     6.4620     7.2540     9.8600     9.5800    192944.7280    192768.1584     344866    1986340      11.2068      16.7445      19.3272      47.2886       854.0106        42.7005       357.7150        17.8858
        fcc[r1=8.652_r2=4.940_r3=1.041_r4=2.090_r5=7.039_vol=82953.454].msh     8.6520     4.9400     1.0410     2.0900     7.0390     82953.4540     82868.0994     345419    1878367       9.7482      12.1176      20.5313      42.4128       326.1528        16.3076       143.6433         7.1822
       fcc[r1=8.655_r2=8.612_r3=8.337_r4=3.977_r5=4.283_vol=139476.798].msh     8.6550     8.6120     8.3370     3.9770     4.2830    139476.7980    139338.5233     353220    1993768      10.8448      15.1208      19.8566      45.8324       592.1158        29.6058       254.3691        12.7185
       fcc[r1=8.655_r2=8.983_r3=6.106_r4=7.949_r5=5.357_vol=161768.405].msh     8.6550     8.9830     6.1060     7.9490     5.3570    161768.4050    161574.2876     299402    1702407       9.3847      12.6616      15.5963      37.6511       695.1125        34.7556       300.7080        15.0354
       fcc[r1=8.656_r2=4.769_r3=8.903_r4=9.608_r5=1.827_vol=140876.800].msh     8.6560     4.7690     8.9030     9.6080     1.8270    140876.8000    140769.7410     353522    2004614      10.9641      15.3085      19.9674      46.2504       584.3309        29.2165       256.7390        12.8370
       fcc[r1=8.656_r2=5.048_r3=7.814_r4=6.153_r5=1.644_vol=113968.880].msh     8.6560     5.0480     7.8140     6.1530     1.6440    113968.8800    113866.2001     315325    1755345      10.0728      11.9136      16.9345      38.9294       464.9006        23.2450       203.2616        10.1631
       fcc[r1=8.656_r2=6.839_r3=8.483_r4=6.866_r5=4.918_vol=153725.505].msh     8.6560     6.8390     8.4830     6.8660     4.9180    153725.5050    153554.9806     289627    1642218       8.9768      12.0525      14.9512      35.9888       650.7692        32.5385       283.7367        14.1868
       fcc[r1=8.656_r2=8.435_r3=8.638_r4=8.439_r5=9.682_vol=207700.952].msh     8.6560     8.4350     8.6380     8.4390     9.6820    207700.9520    207503.9094     356667    2063700      11.8908      18.3228      20.5870      50.8112       945.5473        47.2774       391.8610        19.5930
       fcc[r1=8.656_r2=9.460_r3=2.471_r4=9.641_r5=7.706_vol=167700.063].msh     8.6560     9.4600     2.4710     9.6410     7.7060    167700.0630    167484.2517     307264    1751856      10.7367      13.3422      16.0823      40.1705       718.8093        35.9405       310.4687        15.5234
       fcc[r1=8.659_r2=6.050_r3=8.767_r4=6.735_r5=8.146_vol=171055.884].msh     8.6590     6.0500     8.7670     6.7350     8.1460    171055.8840    170883.9507     310717    1777505       9.8796      13.7054      16.4207      40.0149       732.8565        36.6428       315.9235        15.7962
       fcc[r1=8.659_r2=7.446_r3=8.007_r4=4.917_r5=6.267_vol=150851.626].msh     8.6590     7.4460     8.0070     4.9170     6.2670    150851.6260    150675.4453     286130    1619536       8.8245      11.5070      14.3658      34.7057       637.6174        31.8809       278.3705        13.9185
       fcc[r1=8.661_r2=5.743_r3=6.471_r4=3.401_r5=5.993_vol=120672.986].msh     8.6610     5.7430     6.4710     3.4010     5.9930    120672.9860    120550.4646     324342    1817019       9.7401      12.7268      17.8585      40.3343       490.9820        24.5491       217.7371        10.8869
       fcc[r1=8.664_r2=9.080_r3=5.598_r4=5.519_r5=9.384_vol=169882.601].msh     8.6640     9.0800     5.5980     5.5190     9.3840    169882.6010    169674.4311     309696    1767385       9.9212      13.5945      16.3048      39.8295       732.1613        36.6081       315.7008        15.7850
       fcc[r1=8.665_r2=8.810_r3=8.844_r4=1.981_r5=7.249_vol=151303.365].msh     8.6650     8.8100     8.8440     1.9810     7.2490    151303.3650    151122.5976     288646    1630661       8.8579      11.6288      14.5706      35.0655       647.2699        32.3635       279.7940        13.9897
       fcc[r1=8.667_r2=1.338_r3=6.273_r4=8.420_r5=2.128_vol=101356.155].msh     8.6670     1.3380     6.2730     8.4200     2.1280    101356.1550    101324.6302     293821    1622993       8.3001      10.4564      15.9021      34.6663       398.0468        19.9023       179.2728         8.9636
       fcc[r1=8.668_r2=2.598_r3=2.225_r4=9.578_r5=8.509_vol=123206.370].msh     8.6680     2.5980     2.2250     9.5780     8.5090    123206.3700    123148.4070     346271    1928025      10.1046      13.8645      18.9011      42.8795       491.9039        24.5952       213.8919        10.6946
       fcc[r1=8.669_r2=9.213_r3=1.001_r4=2.226_r5=6.476_vol=103478.632].msh     8.6690     9.2130     1.0010     2.2260     6.4760    103478.6320    103314.9593     298958    1642627       8.3412      10.8509      16.0537      35.2536       423.1553        21.1578       183.9863         9.1993
        fcc[r1=8.670_r2=3.679_r3=3.915_r4=5.438_r5=1.386_vol=81563.351].msh     8.6700     3.6790     3.9150     5.4380     1.3860     81563.3510     81508.7202     341349    1855669       9.1228      11.8865      20.5924      41.6103       323.6181        16.1809       141.3127         7.0656
       fcc[r1=8.670_r2=5.788_r3=8.161_r4=1.302_r5=3.494_vol=102741.445].msh     8.6700     5.7880     8.1610     1.3020     3.4940    102741.4450    102632.1947     299425    1647784       8.3292      10.8584      15.9048      35.1004       420.1755        21.0088       180.8158         9.0408
       fcc[r1=8.670_r2=6.658_r3=8.444_r4=5.714_r5=7.314_vol=161015.845].msh     8.6700     6.6580     8.4440     5.7140     7.3140    161015.8450    160833.1717     295690    1683037       9.3021      12.7799      15.1902      37.2809       683.7811        34.1891       297.5720        14.8786
        fcc[r1=8.671_r2=4.017_r3=1.492_r4=2.692_r5=3.022_vol=65516.121].msh     8.6710     4.0170     1.4920     2.6920     3.0220     65516.1210     65478.9045     415980    2231084      10.5412      14.1501      29.0131      53.7142       259.0585        12.9529       111.1288         5.5564
       fcc[r1=8.671_r2=4.125_r3=7.933_r4=4.875_r5=7.017_vol=134983.398].msh     8.6710     4.1250     7.9330     4.8750     7.0170    134983.3980    134880.7105     343205    1940722      10.5404      14.2439      19.3827      44.1770       550.3744        27.5187       244.0903        12.2045
        fcc[r1=8.674_r2=4.869_r3=1.442_r4=6.062_r5=3.243_vol=87414.786].msh     8.6740     4.8690     1.4420     6.0620     3.2430     87414.7860     87336.7143     353448    1936153      10.3817      12.8998      21.2431      44.5341       346.2953        17.3148       152.9897         7.6495
        fcc[r1=8.675_r2=9.340_r3=2.466_r4=1.602_r5=2.873_vol=87561.987].msh     8.6750     9.3400     2.4660     1.6020     2.8730     87561.9870     87427.4414     369288    2002695       9.9191      13.1740      21.6280      44.7304       362.1588        18.1079       150.0342         7.5017
       fcc[r1=8.676_r2=6.399_r3=6.129_r4=2.061_r5=7.544_vol=123699.951].msh     8.6760     6.3990     6.1290     2.0610     7.5440    123699.9510    123564.4977     327072    1834693       9.7826      12.8470      18.1772      40.8157       505.3177        25.2659       223.6770        11.1839
       fcc[r1=8.676_r2=8.716_r3=5.554_r4=9.487_r5=5.433_vol=167610.102].msh     8.6760     8.7160     5.5540     9.4870     5.4330    167610.1020    167409.0882     305731    1743759       9.6916      13.3053      16.0811      39.0867       722.4135        36.1207       312.0093        15.6005
       fcc[r1=8.676_r2=9.641_r3=5.172_r4=1.275_r5=6.346_vol=123338.132].msh     8.6760     9.6410     5.1720     1.2750     6.3460    123338.1320    123181.8356     332096    1856440       9.9076      13.0854      18.1490      41.1514       516.8347        25.8417       222.8245        11.1412
       fcc[r1=8.677_r2=7.114_r3=1.364_r4=6.735_r5=3.752_vol=105269.401].msh     8.6770     7.1140     1.3640     6.7350     3.7520    105269.4010    105122.7171     302214    1669756       8.5817      11.0413      16.3239      35.9550       425.5593        21.2780       187.6755         9.3838
